# trace records: appended=6864 stored=6864
# seq[0]=0
# seq[1]=4
# seq[2]=264
# seq[3]=34
# seq[4]=132
# seq[5]=260
# seq[6]=0
# seq[7]=1024
# seq[8]=1024
# seq[9]=4096
# seq[10]=32
# seq[11]=4
# seq[12]=0
# seq[13]=0
# seq[14]=0
# seq[15]=0
kind,bx,by,rank,warp,lane,smid,seq,t,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9
7,56,0,0,1,0,104,31,1788983405571179936,0,1,0,1232,28,0,0,0,0,0
2,1,3,3,4,0,141,173,1788983405571179904,0,3,0,1,0,0,0,0,0,0
2,54,0,0,4,0,102,107,1788983405571179936,0,0,1,1,0,0,0,0,0,0
2,42,1,2,0,0,90,174,1788983405571179936,0,2,1,0,0,0,0,0,0,0
2,43,1,3,4,0,91,177,1788983405571179936,0,3,0,1,0,0,0,0,0,0
2,56,0,0,0,0,104,111,1788983405571179936,0,0,1,0,0,0,0,0,0,0
8,36,0,0,1,0,70,7,1788983405571179904,18,2,0,1,0,0,0,2,18,0
2,54,0,0,0,0,102,108,1788983405571179936,0,0,1,0,0,0,0,0,0,0
9,36,0,0,0,0,70,14,1788983405571179904,18,2,0,1,0,0,0,2,18,0
9,50,0,0,0,0,98,15,1788983405571179936,16,2,0,1,0,0,0,2,16,0
8,50,0,0,1,0,98,8,1788983405571179904,16,2,0,1,0,0,0,2,16,0
2,49,0,1,4,0,97,179,1788983405571179968,0,1,0,1,0,0,0,0,0,0
9,36,1,2,0,0,84,16,1788983405571179968,18,2,0,1,0,0,0,2,19,0
2,49,0,1,0,0,97,178,1788983405571180000,0,1,0,0,0,0,0,0,0,0
9,37,1,3,0,0,85,17,1788983405571179968,18,2,0,1,0,0,0,3,19,0
9,38,0,0,0,0,72,18,1788983405571179968,20,2,0,1,0,0,0,2,20,0
8,38,0,0,1,0,72,9,1788983405571179968,20,2,0,1,0,0,0,2,20,0
8,24,0,0,1,0,40,10,1788983405571180000,22,2,0,1,0,0,0,2,22,0
9,24,0,0,0,0,40,19,1788983405571179968,22,2,0,1,0,0,0,2,22,0
9,2,0,0,0,0,2,20,1788983405571180000,10,2,0,1,0,0,0,2,10,0
9,39,0,1,0,0,73,21,1788983405571180000,20,2,0,1,0,0,0,3,20,0
9,39,1,3,0,0,87,23,1788983405571180032,20,2,0,1,0,0,0,3,21,0
9,38,1,2,0,0,86,22,1788983405571180032,20,2,0,1,0,0,0,2,21,0
9,37,0,1,0,0,71,24,1788983405571180064,18,2,0,1,0,0,0,3,18,0
9,18,0,0,0,0,34,25,1788983405571180064,6,2,0,1,0,0,0,2,6,0
9,25,0,1,0,0,41,28,1788983405571180064,22,2,0,1,0,0,0,3,22,0
9,50,1,2,0,0,112,26,1788983405571180064,16,2,0,1,0,0,0,2,17,0
9,51,1,3,0,0,113,27,1788983405571180096,16,2,0,1,0,0,0,3,17,0
9,24,1,2,0,0,56,29,1788983405571180064,22,2,0,1,0,0,0,2,23,0
9,25,1,3,0,0,57,30,1788983405571180064,22,2,0,1,0,0,0,3,23,0
2,61,0,1,0,0,131,184,1788983405571180128,0,1,0,0,0,0,0,0,0,0
2,61,0,1,4,0,131,186,1788983405571180128,0,1,0,1,0,0,0,0,0,0
9,0,0,0,0,0,0,31,1788983405571180096,2,2,0,1,0,0,0,2,2,0
2,40,0,0,4,0,74,185,1788983405571180160,0,0,1,1,0,0,0,0,0,0
9,52,0,0,0,0,100,32,1788983405571180128,24,2,0,1,0,0,0,2,24,0
2,44,0,0,4,0,78,188,1788983405571180160,0,0,1,1,0,0,0,0,0,0
9,0,1,2,0,0,16,33,1788983405571180128,2,2,0,1,0,0,0,2,3,0
8,52,0,0,1,0,100,11,1788983405571180128,24,2,0,1,0,0,0,2,24,0
2,45,0,1,4,0,79,189,1788983405571180192,0,1,0,1,0,0,0,0,0,0
9,32,1,2,0,0,80,34,1788983405571180160,4,2,0,1,0,0,0,2,5,0
2,4,1,2,0,0,20,191,1788983405571180192,0,2,1,0,0,0,0,0,0,0
2,0,2,0,4,0,134,187,1788983405571180192,0,0,1,1,0,0,0,0,0,0
2,20,0,0,4,0,36,194,1788983405571180192,0,0,1,1,0,0,0,0,0,0
8,46,0,0,1,0,94,12,1788983405571180160,26,2,0,1,0,0,0,2,26,0
9,46,0,0,0,0,94,35,1788983405571180160,26,2,0,1,0,0,0,2,26,0
9,51,0,1,0,0,99,36,1788983405571180192,16,2,0,1,0,0,0,3,16,0
2,4,1,2,4,0,20,192,1788983405571180256,0,2,1,1,0,0,0,0,0,0
2,5,1,3,0,0,21,193,1788983405571180256,0,3,0,0,0,0,0,0,0,0
2,62,1,2,0,0,138,190,1788983405571180320,0,2,1,0,0,0,0,0,0,0
2,5,1,3,4,0,21,196,1788983405571180288,0,3,0,1,0,0,0,0,0,0
9,3,0,1,0,0,3,37,1788983405571180224,10,2,0,1,0,0,0,3,10,0
9,33,1,3,0,0,81,38,1788983405571180256,4,2,0,1,0,0,0,3,5,0
9,1,0,1,0,0,1,39,1788983405571180256,2,2,0,1,0,0,0,3,2,0
2,21,0,1,0,0,37,200,1788983405571180352,0,1,0,0,0,0,0,0,0,0
2,12,1,2,0,0,28,195,1788983405571180384,0,2,1,0,0,0,0,0,0,0
9,53,0,1,0,0,101,41,1788983405571180288,24,2,0,1,0,0,0,3,24,0
9,2,1,2,0,0,18,40,1788983405571180288,10,2,0,1,0,0,0,2,11,0
4,0,0,0,2,0,0,17,1788983405571180288,128,0,0,67584,8192,1040,0,0,0,0
4,1,0,1,2,0,1,16,1788983405571180288,128,128,0,16844800,8192,16778256,0,0,0,0
9,1,1,3,0,0,17,42,1788983405571180288,2,2,0,1,0,0,0,3,3,0
2,21,0,1,4,0,37,205,1788983405571180384,0,1,0,1,0,0,0,0,0,0
2,27,0,1,0,0,43,201,1788983405571180416,0,1,0,0,0,0,0,0,0,0
8,22,0,0,1,0,38,13,1788983405571180320,32,2,0,1,0,0,0,2,32,0
9,19,0,1,0,0,35,43,1788983405571180320,6,2,0,1,0,0,0,3,6,0
9,22,0,0,0,0,38,44,1788983405571180320,32,2,0,1,0,0,0,2,32,0
2,29,0,1,0,0,45,203,1788983405571180448,0,1,0,0,0,0,0,0,0,0
4,1,1,3,2,0,17,18,1788983405571180320,128,192,0,50407424,8192,50332688,0,0,0,0
2,10,1,2,0,0,26,198,1788983405571180416,0,2,1,0,0,0,0,0,0,0
2,27,0,1,4,0,43,208,1788983405571180416,0,1,0,1,0,0,0,0,0,0
4,0,1,2,2,0,16,19,1788983405571180352,128,64,0,33630208,8192,33555472,0,0,0,0
9,3,1,3,0,0,19,45,1788983405571180352,10,2,0,1,0,0,0,3,11,0
2,10,1,2,4,0,26,206,1788983405571180448,0,2,1,1,0,0,0,0,0,0
9,22,1,2,0,0,54,46,1788983405571180384,32,2,0,1,0,0,0,2,33,0
9,23,1,3,0,0,55,47,1788983405571180384,32,2,0,1,0,0,0,3,33,0
9,46,1,2,0,0,108,48,1788983405571180384,26,2,0,1,0,0,0,2,27,0
9,47,1,3,0,0,109,49,1788983405571180384,26,2,0,1,0,0,0,3,27,0
2,11,0,1,0,0,11,211,1788983405571180480,0,1,0,0,0,0,0,0,0,0
2,41,1,3,0,0,89,217,1788983405571180480,0,3,0,0,0,0,0,0,0,0
2,29,0,1,4,0,45,209,1788983405571180512,0,1,0,1,0,0,0,0,0,0
9,23,0,1,0,0,39,52,1788983405571180416,32,2,0,1,0,0,0,3,32,0
9,18,1,2,0,0,50,50,1788983405571180416,6,2,0,1,0,0,0,2,7,0
2,14,1,2,0,0,30,204,1788983405571180512,0,2,1,0,0,0,0,0,0,0
2,11,0,1,4,0,11,213,1788983405571180512,0,1,0,1,0,0,0,0,0,0
9,19,1,3,0,0,51,51,1788983405571180416,6,2,0,1,0,0,0,3,7,0
2,41,1,3,4,0,89,220,1788983405571180512,0,3,0,1,0,0,0,0,0,0
2,12,1,2,4,0,28,199,1788983405571180544,0,2,1,1,0,0,0,0,0,0
2,14,1,2,4,0,30,207,1788983405571180544,0,2,1,1,0,0,0,0,0,0
2,11,1,3,0,0,27,216,1788983405571180576,0,3,0,0,0,0,0,0,0,0
2,15,1,3,0,0,31,210,1788983405571180608,0,3,0,0,0,0,0,0,0,0
2,13,1,3,0,0,29,197,1788983405571180576,0,3,0,0,0,0,0,0,0,0
2,63,1,3,0,0,139,223,1788983405571180576,0,3,0,0,0,0,0,0,0,0
2,15,1,3,4,0,31,215,1788983405571180608,0,3,0,1,0,0,0,0,0,0
2,60,1,2,0,0,136,226,1788983405571180608,0,2,1,0,0,0,0,0,0,0
2,62,1,2,4,0,138,222,1788983405571180608,0,2,1,1,0,0,0,0,0,0
2,15,0,1,0,0,15,212,1788983405571180608,0,1,0,0,0,0,0,0,0,0
2,58,1,2,0,0,120,236,1788983405571180640,0,2,1,0,0,0,0,0,0,0
2,40,1,2,0,0,88,228,1788983405571180608,0,2,1,0,0,0,0,0,0,0
2,13,1,3,4,0,29,202,1788983405571180608,0,3,0,1,0,0,0,0,0,0
2,11,1,3,4,0,27,219,1788983405571180608,0,3,0,1,0,0,0,0,0,0
2,63,1,3,4,0,139,224,1788983405571180640,0,3,0,1,0,0,0,0,0,0
2,59,1,3,0,0,121,240,1788983405571180640,0,3,0,0,0,0,0,0,0,0
2,60,1,2,4,0,136,230,1788983405571180640,0,2,1,1,0,0,0,0,0,0
2,13,0,1,0,0,13,214,1788983405571180640,0,1,0,0,0,0,0,0,0,0
2,15,0,1,4,0,15,221,1788983405571180640,0,1,0,1,0,0,0,0,0,0
2,59,0,1,0,0,107,233,1788983405571180640,0,1,0,0,0,0,0,0,0,0
2,40,1,2,4,0,88,231,1788983405571180640,0,2,1,1,0,0,0,0,0,0
2,13,0,1,4,0,13,218,1788983405571180640,0,1,0,1,0,0,0,0,0,0
2,56,1,2,0,0,118,232,1788983405571180640,0,2,1,0,0,0,0,0,0,0
2,59,0,1,4,0,107,244,1788983405571180640,0,1,0,1,0,0,0,0,0,0
2,61,1,3,0,0,137,234,1788983405571180640,0,3,0,0,0,0,0,0,0,0
2,54,1,2,0,0,116,238,1788983405571180640,0,2,1,0,0,0,0,0,0,0
2,28,1,2,0,0,60,235,1788983405571180640,0,2,1,0,0,0,0,0,0,0
2,30,1,2,0,0,62,247,1788983405571180672,0,2,1,0,0,0,0,0,0,0
2,61,1,3,4,0,137,237,1788983405571180640,0,3,0,1,0,0,0,0,0,0
2,54,1,2,4,0,116,242,1788983405571180640,0,2,1,1,0,0,0,0,0,0
2,56,1,2,4,0,118,239,1788983405571180640,0,2,1,1,0,0,0,0,0,0
2,58,1,2,4,0,120,249,1788983405571180640,0,2,1,1,0,0,0,0,0,0
2,26,1,2,0,0,58,241,1788983405571180672,0,2,1,0,0,0,0,0,0,0
2,28,1,2,4,0,60,243,1788983405571180672,0,2,1,1,0,0,0,0,0,0
2,59,1,3,4,0,121,251,1788983405571180672,0,3,0,1,0,0,0,0,0,0
2,26,1,2,4,0,58,245,1788983405571180672,0,2,1,1,0,0,0,0,0,0
2,57,1,3,0,0,119,246,1788983405571180672,0,3,0,0,0,0,0,0,0,0
2,31,1,3,0,0,63,257,1788983405571180672,0,3,0,0,0,0,0,0,0,0
2,55,1,3,0,0,117,248,1788983405571180672,0,3,0,0,0,0,0,0,0,0
2,57,1,3,4,0,119,253,1788983405571180672,0,3,0,1,0,0,0,0,0,0
2,31,1,3,4,0,63,259,1788983405571180672,0,3,0,1,0,0,0,0,0,0
2,55,1,3,4,0,117,254,1788983405571180672,0,3,0,1,0,0,0,0,0,0
2,62,0,0,4,0,132,225,1788983405571180672,0,0,1,1,0,0,0,0,0,0
2,29,1,3,0,0,61,250,1788983405571180672,0,3,0,0,0,0,0,0,0,0
2,30,1,2,4,0,62,255,1788983405571180672,0,2,1,1,0,0,0,0,0,0
2,27,1,3,0,0,59,252,1788983405571180672,0,3,0,0,0,0,0,0,0,0
2,63,0,1,4,0,133,229,1788983405571180672,0,1,0,1,0,0,0,0,0,0
2,29,1,3,4,0,61,256,1788983405571180704,0,3,0,1,0,0,0,0,0,0
2,27,1,3,4,0,59,258,1788983405571180672,0,3,0,1,0,0,0,0,0,0
2,63,0,1,0,0,133,227,1788983405571180672,0,1,0,0,0,0,0,0,0,0
2,57,0,1,4,0,105,261,1788983405571180704,0,1,0,1,0,0,0,0,0,0
2,55,0,1,0,0,103,262,1788983405571180672,0,1,0,0,0,0,0,0,0,0
2,57,0,1,0,0,105,260,1788983405571180704,0,1,0,0,0,0,0,0,0,0
2,55,0,1,4,0,103,263,1788983405571180704,0,1,0,1,0,0,0,0,0,0
9,47,0,1,0,0,95,53,1788983405571180608,26,2,0,1,0,0,0,3,26,0
9,52,1,2,0,0,114,55,1788983405571180704,24,2,0,1,0,0,0,2,25,0
9,53,1,3,0,0,115,56,1788983405571180704,24,2,0,1,0,0,0,3,25,0
3,0,1,2,0,0,16,0,1788983405571180704,4611756662049540224,4611756662049548416,0,270532624,0,0,0,0,0,0
4,1,0,1,2,0,1,21,1788983405571180736,128,64,0,16959488,4096,16778256,0,0,0,0
4,0,0,0,2,0,0,20,1788983405571180768,128,0,0,182272,4096,1040,0,0,0,0
4,1,1,3,2,0,17,22,1788983405571180800,128,192,0,50513920,4096,50332688,0,0,0,0
4,0,1,2,2,0,16,23,1788983405571180800,128,128,0,33736704,4096,33555472,0,0,0,0
8,34,0,0,1,0,68,14,1788983405571180992,28,2,0,1,0,0,0,2,28,0
9,35,0,1,0,0,69,54,1788983405571181024,28,2,0,1,0,0,0,3,28,0
9,34,0,0,0,0,68,57,1788983405571181024,28,2,0,1,0,0,0,2,28,0
8,26,0,0,1,0,42,15,1788983405571181056,30,2,0,1,0,0,0,2,30,0
9,26,0,0,0,0,42,58,1788983405571181088,30,2,0,1,0,0,0,2,30,0
9,4,0,0,0,0,4,59,1788983405571181088,36,2,0,1,0,0,0,2,36,0
8,4,0,0,1,0,4,16,1788983405571181120,36,2,0,1,0,0,0,2,36,0
9,34,1,2,0,0,82,60,1788983405571181120,28,2,0,1,0,0,0,2,29,0
9,35,1,3,0,0,83,61,1788983405571181120,28,2,0,1,0,0,0,3,29,0
9,48,0,0,0,0,96,62,1788983405571181120,34,2,0,1,0,0,0,2,34,0
8,48,0,0,1,0,96,17,1788983405571181120,34,2,0,1,0,0,0,2,34,0
9,5,0,1,0,0,5,63,1788983405571181184,36,2,0,1,0,0,0,3,36,0
9,48,1,2,0,0,110,64,1788983405571181184,34,2,0,1,0,0,0,2,35,0
9,49,1,3,0,0,111,65,1788983405571181184,34,2,0,1,0,0,0,3,35,0
8,20,0,0,1,0,36,18,1788983405571181184,56,2,0,1,0,0,0,2,56,0
9,20,0,0,0,0,36,66,1788983405571181184,56,2,0,1,0,0,0,2,56,0
8,40,0,0,1,0,74,19,1788983405571181184,40,2,0,1,0,0,0,2,40,0
9,60,0,0,0,0,130,70,1788983405571181184,42,2,0,1,0,0,0,2,42,0
8,60,0,0,1,0,130,22,1788983405571181184,42,2,0,1,0,0,0,2,42,0
9,41,0,1,0,0,75,67,1788983405571181184,40,2,0,1,0,0,0,3,40,0
8,10,0,0,1,0,10,21,1788983405571181216,38,2,0,1,0,0,0,2,38,0
9,10,0,0,0,0,10,72,1788983405571181216,38,2,0,1,0,0,0,2,38,0
9,40,0,0,0,0,74,73,1788983405571181216,40,2,0,1,0,0,0,2,40,0
9,0,2,0,0,0,134,68,1788983405571181216,46,2,0,1,0,0,0,2,46,0
9,1,2,1,0,0,135,69,1788983405571181216,46,2,0,1,0,0,0,3,46,0
8,0,2,0,1,0,134,20,1788983405571181216,46,2,0,1,0,0,0,2,46,0
9,28,0,0,0,0,44,75,1788983405571181248,50,2,0,1,0,0,0,2,50,0
9,14,0,0,0,0,14,71,1788983405571181248,44,2,0,1,0,0,0,2,44,0
9,44,0,0,0,0,78,74,1788983405571181216,52,2,0,1,0,0,0,2,52,0
8,28,0,0,1,0,44,25,1788983405571181248,50,2,0,1,0,0,0,2,50,0
8,14,0,0,1,0,14,23,1788983405571181248,44,2,0,1,0,0,0,2,44,0
9,12,0,0,0,0,12,76,1788983405571181248,48,2,0,1,0,0,0,2,48,0
8,44,0,0,1,0,78,24,1788983405571181248,52,2,0,1,0,0,0,2,52,0
8,42,0,0,1,0,76,27,1788983405571181248,54,2,0,1,0,0,0,2,54,0
9,42,0,0,0,0,76,77,1788983405571181248,54,2,0,1,0,0,0,2,54,0
8,12,0,0,1,0,12,26,1788983405571181248,48,2,0,1,0,0,0,2,48,0
9,0,3,2,0,0,140,78,1788983405571181248,46,2,0,1,0,0,0,2,47,0
9,1,3,3,0,0,141,80,1788983405571181248,46,2,0,1,0,0,0,3,47,0
9,44,1,2,0,0,92,79,1788983405571181248,52,2,0,1,0,0,0,2,53,0
3,0,1,2,0,0,16,1,1788983405571181216,4611756662049540226,4611756662049548418,0,270532624,1,0,0,0,0,0
9,45,0,1,0,0,79,82,1788983405571181248,52,2,0,1,0,0,0,3,52,0
9,21,1,3,0,0,53,85,1788983405571181248,56,2,0,1,0,0,0,3,57,0
9,45,1,3,0,0,93,81,1788983405571181280,52,2,0,1,0,0,0,3,53,0
9,20,1,2,0,0,52,87,1788983405571181248,56,2,0,1,0,0,0,2,57,0
9,43,0,1,0,0,77,84,1788983405571181280,54,2,0,1,0,0,0,3,54,0
9,42,1,2,0,0,90,83,1788983405571181280,54,2,0,1,0,0,0,2,55,0
9,43,1,3,0,0,91,86,1788983405571181280,54,2,0,1,0,0,0,3,55,0
4,0,0,0,2,0,0,25,1788983405571181280,192,0,0,83968,8192,1048,0,0,0,0
4,1,0,1,2,0,1,24,1788983405571181280,192,128,0,16861184,8192,16778264,0,0,0,0
9,49,0,1,0,0,97,88,1788983405571181344,34,2,0,1,0,0,0,3,34,0
9,30,0,0,0,0,46,89,1788983405571181344,62,2,0,1,0,0,0,2,62,0
8,30,0,0,1,0,46,28,1788983405571181344,62,2,0,1,0,0,0,2,62,0
9,58,0,0,0,0,106,90,1788983405571181376,58,2,0,1,0,0,0,2,58,0
8,58,0,0,1,0,106,29,1788983405571181376,58,2,0,1,0,0,0,2,58,0
4,1,1,3,2,0,17,26,1788983405571181376,192,192,0,50423808,8192,50332696,0,0,0,0
9,62,0,0,0,0,132,91,1788983405571181376,0,4,0,1,0,0,0,4,0,0
8,62,0,0,1,0,132,30,1788983405571181376,0,4,0,1,0,0,0,4,0,0
4,0,1,2,2,0,16,27,1788983405571181376,192,64,0,33646592,8192,33555480,0,0,0,0
3,0,0,0,0,0,0,2,1788983405571181344,4611756662049540224,4611756662049548416,0,270532624,0,0,0,0,0,0
9,31,0,1,0,0,47,92,1788983405571181408,62,2,0,1,0,0,0,3,62,0
9,54,0,0,0,0,102,93,1788983405571181408,60,2,0,1,0,0,0,2,60,0
8,54,0,0,1,0,102,31,1788983405571181408,60,2,0,1,0,0,0,2,60,0
9,61,0,1,0,0,131,94,1788983405571181440,42,2,0,1,0,0,0,3,42,0
9,4,1,2,0,0,20,96,1788983405571181504,36,2,0,1,0,0,0,2,37,0
9,5,1,3,0,0,21,97,1788983405571181536,36,2,0,1,0,0,0,3,37,0
8,56,0,0,1,0,104,32,1788983405571181536,2,4,0,1,0,0,0,4,2,0
9,56,0,0,0,0,104,95,1788983405571181536,2,4,0,1,0,0,0,4,2,0
9,21,0,1,0,0,37,98,1788983405571181568,56,2,0,1,0,0,0,3,56,0
9,62,1,2,0,0,138,99,1788983405571181664,0,4,0,1,0,0,0,4,1,0
9,27,0,1,0,0,43,100,1788983405571181696,30,2,0,1,0,0,0,3,30,0
9,11,0,1,0,0,11,103,1788983405571181696,38,2,0,1,0,0,0,3,38,0
9,12,1,2,0,0,28,101,1788983405571181728,48,2,0,1,0,0,0,2,49,0
9,29,0,1,0,0,45,102,1788983405571181728,50,2,0,1,0,0,0,3,50,0
3,0,1,2,0,0,16,3,1788983405571181696,4611756662049540228,4611756662049548420,0,270532624,1,0,0,0,0,0
4,1,0,1,2,0,1,28,1788983405571181760,192,64,0,16967680,4096,16778264,0,0,0,0
9,10,1,2,0,0,26,104,1788983405571181792,38,2,0,1,0,0,0,2,39,0
4,0,0,0,2,0,0,29,1788983405571181760,192,0,0,190464,4096,1048,0,0,0,0
9,11,1,3,0,0,27,105,1788983405571181792,38,2,0,1,0,0,0,3,39,0
9,41,1,3,0,0,89,106,1788983405571181824,40,2,0,1,0,0,0,3,41,0
9,13,1,3,0,0,29,107,1788983405571181856,48,2,0,1,0,0,0,3,49,0
9,63,1,3,0,0,139,108,1788983405571181856,0,4,0,1,0,0,0,5,1,0
9,14,1,2,0,0,30,109,1788983405571181888,44,2,0,1,0,0,0,2,45,0
3,0,0,0,0,0,0,4,1788983405571181824,4611756662049540226,4611756662049548418,0,270532624,1,0,0,0,0,0
4,1,1,3,2,0,17,30,1788983405571181856,192,192,0,50522112,4096,50332696,0,0,0,0
4,0,1,2,2,0,16,31,1788983405571181856,192,128,0,33744896,4096,33555480,0,0,0,0
9,60,1,2,0,0,136,110,1788983405571181888,42,2,0,1,0,0,0,2,43,0
9,40,1,2,0,0,88,111,1788983405571181888,40,2,0,1,0,0,0,2,41,0
9,15,0,1,0,0,15,112,1788983405571181920,44,2,0,1,0,0,0,3,44,0
9,15,1,3,0,0,31,113,1788983405571181920,44,2,0,1,0,0,0,3,45,0
9,61,1,3,0,0,137,114,1788983405571181920,42,2,0,1,0,0,0,3,43,0
9,13,0,1,0,0,13,115,1788983405571181984,48,2,0,1,0,0,0,3,48,0
9,58,1,2,0,0,120,117,1788983405571181984,58,2,0,1,0,0,0,2,59,0
9,59,1,3,0,0,121,116,1788983405571181984,58,2,0,1,0,0,0,3,59,0
9,59,0,1,0,0,107,118,1788983405571181984,58,2,0,1,0,0,0,3,58,0
9,55,0,1,0,0,103,120,1788983405571182016,60,2,0,1,0,0,0,3,60,0
9,63,0,1,0,0,133,119,1788983405571182016,0,4,0,1,0,0,0,5,0,0
9,56,1,2,0,0,118,122,1788983405571182016,2,4,0,1,0,0,0,4,3,0
9,57,1,3,0,0,119,123,1788983405571182016,2,4,0,1,0,0,0,5,3,0
9,28,1,2,0,0,60,121,1788983405571182016,50,2,0,1,0,0,0,2,51,0
9,54,1,2,0,0,116,129,1788983405571182048,60,2,0,1,0,0,0,2,61,0
9,55,1,3,0,0,117,128,1788983405571182048,60,2,0,1,0,0,0,3,61,0
9,29,1,3,0,0,61,124,1788983405571182048,50,2,0,1,0,0,0,3,51,0
9,30,1,2,0,0,62,126,1788983405571182048,62,2,0,1,0,0,0,2,63,0
9,31,1,3,0,0,63,127,1788983405571182048,62,2,0,1,0,0,0,3,63,0
9,27,1,3,0,0,59,130,1788983405571182048,30,2,0,1,0,0,0,3,31,0
9,57,0,1,0,0,105,125,1788983405571182048,2,4,0,1,0,0,0,5,2,0
9,26,1,2,0,0,58,131,1788983405571182048,30,2,0,1,0,0,0,2,31,0
3,0,1,2,0,0,16,5,1788983405571182176,4611756662049540230,4611756662049548422,0,270532624,1,0,0,0,0,0
4,0,0,0,2,0,0,32,1788983405571182304,256,0,0,100352,8192,1056,0,0,0,0
4,1,0,1,2,0,1,33,1788983405571182304,256,128,0,16877568,8192,16778272,0,0,0,0
3,0,0,0,0,0,0,6,1788983405571182304,4611756662049540228,4611756662049548420,0,270532624,1,0,0,0,0,0
4,0,1,2,2,0,16,35,1788983405571182400,256,64,0,33662976,8192,33555488,0,0,0,0
4,1,1,3,2,0,17,34,1788983405571182432,256,192,0,50440192,8192,50332704,0,0,0,0
3,0,1,2,0,0,16,7,1788983405571182720,4611756662049541248,4611756662049548928,0,270532624,1,0,0,0,0,0
4,0,0,0,2,0,0,36,1788983405571182784,256,0,0,198656,4096,1056,0,0,0,0
4,1,0,1,2,0,1,37,1788983405571182784,256,64,0,16975872,4096,16778272,0,0,0,0
3,0,0,0,0,0,0,8,1788983405571182784,4611756662049540230,4611756662049548422,0,270532624,1,0,0,0,0,0
4,0,1,2,2,0,16,38,1788983405571182912,256,128,0,33753088,4096,33555488,0,0,0,0
4,1,1,3,2,0,17,39,1788983405571182912,256,192,0,50530304,4096,50332704,0,0,0,0
3,0,1,2,0,0,16,9,1788983405571183200,4611756662049541250,4611756662049548930,0,270532624,1,0,0,0,0,0
4,0,0,0,2,0,0,40,1788983405571183328,320,0,0,116736,8192,1064,0,0,0,0
3,0,0,0,0,0,0,10,1788983405571183296,4611756662049541248,4611756662049548928,0,270532624,1,0,0,0,0,0
4,1,0,1,2,0,1,41,1788983405571183328,320,128,0,16893952,8192,16778280,0,0,0,0
4,0,1,2,2,0,16,42,1788983405571183456,320,64,0,33679360,8192,33555496,0,0,0,0
4,1,1,3,2,0,17,43,1788983405571183488,320,192,0,50456576,8192,50332712,0,0,0,0
3,0,1,2,0,0,16,11,1788983405571183680,4611756662049541252,4611756662049548932,0,270532624,1,0,0,0,0,0
4,0,0,0,2,0,0,44,1788983405571183808,320,0,0,206848,4096,1064,0,0,0,0
3,0,0,0,0,0,0,12,1788983405571183808,4611756662049541250,4611756662049548930,0,270532624,1,0,0,0,0,0
4,1,0,1,2,0,1,45,1788983405571183840,320,64,0,16984064,4096,16778280,0,0,0,0
4,0,1,2,2,0,16,46,1788983405571183968,320,128,0,33761280,4096,33555496,0,0,0,0
4,1,1,3,2,0,17,47,1788983405571183968,320,192,0,50538496,4096,50332712,0,0,0,0
3,0,1,2,0,0,16,13,1788983405571184192,4611756662049541254,4611756662049548934,0,270532624,1,0,0,0,0,0
3,0,0,0,0,0,0,14,1788983405571184256,4611756662049541252,4611756662049548932,0,270532624,1,0,0,0,0,0
4,0,0,0,2,0,0,48,1788983405571184352,384,0,0,133120,8192,1072,0,0,0,0
4,1,0,1,2,0,1,49,1788983405571184384,384,128,0,16910336,8192,16778288,0,0,0,0
4,0,1,2,2,0,16,50,1788983405571184512,384,64,0,33695744,8192,33555504,0,0,0,0
4,1,1,3,2,0,17,51,1788983405571184544,384,192,0,50472960,8192,50332720,0,0,0,0
3,0,1,2,0,0,16,15,1788983405571184704,4611756662049542272,4611756662049549440,0,270532624,1,0,0,0,0,0
3,0,0,0,0,0,0,16,1788983405571184736,4611756662049541254,4611756662049548934,0,270532624,1,0,0,0,0,0
4,0,0,0,2,0,0,52,1788983405571184864,384,0,0,215040,4096,1072,0,0,0,0
4,1,0,1,2,0,1,53,1788983405571184864,384,64,0,16992256,4096,16778288,0,0,0,0
4,0,1,2,2,0,16,54,1788983405571185024,384,128,0,33769472,4096,33555504,0,0,0,0
4,1,1,3,2,0,17,55,1788983405571185056,384,192,0,50546688,4096,50332720,0,0,0,0
3,0,1,2,0,0,16,17,1788983405571185216,4611756662049542274,4611756662049549442,0,270532624,1,0,0,0,0,0
3,0,0,0,0,0,0,18,1788983405571185248,4611756662049542272,4611756662049549440,0,270532624,1,0,0,0,0,0
4,0,0,0,2,0,0,56,1788983405571185408,448,0,0,149504,8192,1080,0,0,0,0
4,1,0,1,2,0,1,57,1788983405571185440,448,128,0,16926720,8192,16778296,0,0,0,0
4,0,1,2,2,0,16,58,1788983405571185600,448,64,0,33712128,8192,33555512,0,0,0,0
4,1,1,3,2,0,17,59,1788983405571185632,448,192,0,50489344,8192,50332728,0,0,0,0
3,0,1,2,0,0,16,19,1788983405571185696,4611756662049542276,4611756662049549444,0,270532624,1,0,0,0,0,0
3,0,0,0,0,0,0,20,1788983405571185728,4611756662049542274,4611756662049549442,0,270532624,1,0,0,0,0,0
4,0,0,0,2,0,0,60,1788983405571185888,448,0,0,223232,4096,1080,0,0,0,0
4,1,0,1,2,0,1,61,1788983405571185920,448,64,0,17000448,4096,16778296,0,0,0,0
4,0,1,2,2,0,16,62,1788983405571186080,448,128,0,33777664,4096,33555512,0,0,0,0
